,Angola_wind,eSwatini_wind,South Africa_pv,Namibia_pv,Zimbabwe_pv,Malawi_pv,eSwatini_pv,Mozambique_pv,Botswana_wind,Namibia_wind,Angola_pv,Malawi_wind,Mozambique_wind,Lesotho_wind,Zambia_pv,Botswana_pv,South Africa_wind,Lesotho_pv,Zambia_wind,Zimbabwe_wind
2013-08-22 02:00:00,0.315,0.584,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.672,0.0,0.029,0.35,0.112,0.0,0.0,0.376,0.0,0.437,0.214
2013-08-22 03:00:00,0.316,0.417,0.0,0.0,0.0,0.0,0.0,0.0,0.414,0.635,0.0,0.085,0.332,0.068,0.0,0.0,0.256,0.0,0.432,0.145
2013-08-22 04:00:00,0.324,0.281,0.0,0.0,0.046,0.103,0.024,0.123,0.412,0.625,0.0,0.162,0.232,0.034,0.025,0.0,0.162,0.006,0.393,0.08
2013-08-22 05:00:00,0.3,0.258,0.104,0.055,0.311,0.33,0.258,0.354,0.281,0.604,0.073,0.219,0.133,0.016,0.258,0.136,0.127,0.254,0.217,0.01
2013-08-22 06:00:00,0.147,0.385,0.472,0.311,0.516,0.516,0.49,0.529,0.14,0.348,0.298,0.203,0.188,0.015,0.465,0.379,0.142,0.559,0.239,0.007
2013-08-22 07:00:00,0.148,0.279,0.669,0.528,0.66,0.639,0.644,0.647,0.253,0.195,0.489,0.138,0.104,0.016,0.613,0.5660000000000001,0.081,0.744,0.136,0.001
2013-08-22 08:00:00,0.109,0.15,0.793,0.673,0.751,0.706,0.739,0.714,0.087,0.047,0.625,0.087,0.053,0.007,0.709,0.687,0.048,0.854,0.044,0.0
2013-08-22 09:00:00,0.068,0.055,0.856,0.784,0.794,0.704,0.776,0.718,0.0,0.028,0.698,0.052,0.025,0.001,0.757,0.75,0.022,0.9,0.011,0.0
2013-08-22 10:00:00,0.044,0.148,0.866,0.8180000000000001,0.79,0.6980000000000001,0.771,0.6900000000000001,0.0,0.064,0.734,0.028,0.008,0.0,0.758,0.76,0.006,0.898,0.003,0.0
2013-08-22 11:00:00,0.027,0.278,0.8260000000000001,0.805,0.741,0.645,0.715,0.615,0.004,0.135,0.723,0.013,0.001,0.001,0.714,0.725,0.001,0.845,0.001,0.0
2013-08-22 12:00:00,0.017,0.416,0.732,0.747,0.644,0.562,0.612,0.531,0.005,0.199,0.672,0.004,0.0,0.001,0.625,0.643,0.0,0.739,0.002,0.0
2013-08-22 13:00:00,0.011,0.488,0.584,0.638,0.497,0.402,0.439,0.36,0.004,0.227,0.567,0.001,0.0,0.002,0.487,0.507,0.0,0.5760000000000001,0.005,0.0
2013-08-22 14:00:00,0.01,0.548,0.375,0.475,0.294,0.193,0.208,0.147,0.001,0.213,0.411,0.001,0.0,0.011,0.297,0.315,0.0,0.348,0.013,0.001
2013-08-22 15:00:00,0.014,0.559,0.116,0.252,0.052,0.009,0.008,0.001,0.001,0.18,0.205,0.008,0.024,0.024,0.08,0.09,0.0,0.057,0.056,0.006
2013-08-22 16:00:00,0.03,0.426,0.0,0.015,0.0,0.0,0.0,0.0,0.002,0.165,0.017,0.011,0.126,0.016,0.0,0.0,0.0,0.0,0.169,0.019
2013-08-22 17:00:00,0.055,0.272,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.162,0.0,0.006,0.286,0.009,0.0,0.0,0.0,0.0,0.347,0.076
2013-08-22 18:00:00,0.097,0.138,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.159,0.0,0.002,0.413,0.011,0.0,0.0,0.0,0.0,0.528,0.245
2013-08-22 19:00:00,0.157,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.145,0.0,0.001,0.463,0.021,0.0,0.0,0.0,0.0,0.642,0.498
2013-08-22 20:00:00,0.227,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.137,0.109,0.0,0.001,0.475,0.03,0.0,0.0,0.0,0.0,0.6920000000000001,0.623
2013-08-22 21:00:00,0.274,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.208,0.063,0.0,0.002,0.466,0.036,0.0,0.0,0.001,0.0,0.687,0.619
2013-08-22 22:00:00,0.296,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.274,0.032,0.0,0.004,0.446,0.035,0.0,0.0,0.005,0.0,0.657,0.5680000000000001
2013-08-22 23:00:00,0.314,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.017,0.0,0.009,0.421,0.028,0.0,0.0,0.017,0.0,0.631,0.546
2013-08-23 00:00:00,0.313,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.01,0.0,0.016,0.395,0.022,0.0,0.0,0.042,0.0,0.609,0.524
2013-08-23 01:00:00,0.285,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.367,0.014,0.0,0.024,0.364,0.016,0.0,0.0,0.086,0.0,0.594,0.48
2013-08-23 02:00:00,0.239,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.402,0.028,0.0,0.036,0.329,0.013,0.0,0.0,0.166,0.0,0.585,0.459
2013-08-23 03:00:00,0.184,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.425,0.037,0.0,0.07,0.302,0.01,0.0,0.0,0.299,0.0,0.584,0.465
2013-08-23 04:00:00,0.133,0.0,0.0,0.0,0.039,0.107,0.004,0.111,0.449,0.041,0.0,0.125,0.198,0.007,0.024,0.0,0.457,0.012,0.556,0.437
2013-08-23 05:00:00,0.079,0.001,0.221,0.061,0.288,0.336,0.074,0.341,0.364,0.053,0.076,0.184,0.135,0.005,0.253,0.146,0.48,0.311,0.343,0.274
2013-08-23 06:00:00,0.02,0.003,0.477,0.315,0.496,0.523,0.195,0.525,0.291,0.053,0.302,0.192,0.194,0.012,0.461,0.382,0.172,0.557,0.45,0.507
2013-08-23 07:00:00,0.044,0.005,0.657,0.525,0.642,0.652,0.345,0.647,0.387,0.032,0.493,0.132,0.261,0.05,0.609,0.561,0.106,0.73,0.469,0.544
2013-08-23 08:00:00,0.185,0.009,0.769,0.667,0.735,0.727,0.552,0.719,0.37,0.122,0.62,0.102,0.281,0.095,0.705,0.675,0.08,0.839,0.349,0.383
2013-08-23 09:00:00,0.141,0.017,0.8250000000000001,0.774,0.774,0.732,0.726,0.739,0.318,0.254,0.705,0.084,0.315,0.16,0.737,0.6970000000000001,0.074,0.889,0.235,0.219
2013-08-23 10:00:00,0.101,0.023,0.833,0.811,0.769,0.717,0.748,0.717,0.274,0.366,0.734,0.072,0.37,0.226,0.74,0.711,0.087,0.888,0.177,0.111
2013-08-23 11:00:00,0.076,0.031,0.792,0.799,0.718,0.66,0.6910000000000001,0.65,0.198,0.445,0.717,0.066,0.445,0.268,0.6980000000000001,0.679,0.099,0.836,0.162,0.064
2013-08-23 12:00:00,0.061,0.061,0.7000000000000001,0.74,0.635,0.557,0.581,0.525,0.132,0.495,0.654,0.069,0.547,0.274,0.634,0.617,0.104,0.732,0.174,0.048
2013-08-23 13:00:00,0.051,0.158,0.553,0.631,0.486,0.391,0.407,0.355,0.086,0.524,0.543,0.082,0.676,0.257,0.494,0.484,0.086,0.5680000000000001,0.208,0.052
2013-08-23 14:00:00,0.046,0.333,0.346,0.465,0.281,0.189,0.198,0.142,0.058,0.535,0.382,0.104,0.792,0.198,0.302,0.295,0.035,0.338,0.274,0.073
2013-08-23 15:00:00,0.048,0.43,0.098,0.24,0.046,0.009,0.008,0.001,0.066,0.516,0.178,0.133,0.8230000000000001,0.096,0.082,0.079,0.0,0.053,0.411,0.188
2013-08-23 16:00:00,0.072,0.38,0.0,0.014,0.0,0.0,0.0,0.0,0.102,0.5730000000000001,0.013,0.165,0.775,0.054,0.0,0.0,0.006,0.0,0.681,0.486
2013-08-23 17:00:00,0.12,0.249,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.636,0.0,0.212,0.748,0.037,0.0,0.0,0.031,0.0,0.809,0.681
2013-08-23 18:00:00,0.201,0.129,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.5680000000000001,0.0,0.279,0.654,0.032,0.0,0.0,0.059,0.0,0.834,0.732
2013-08-23 19:00:00,0.294,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0.384,0.415,0.0,0.356,0.546,0.029,0.0,0.0,0.09,0.0,0.8250000000000001,0.732
2013-08-23 20:00:00,0.355,0.085,0.0,0.0,0.0,0.0,0.0,0.0,0.443,0.244,0.0,0.452,0.462,0.029,0.0,0.0,0.133,0.0,0.8320000000000001,0.671
2013-08-23 21:00:00,0.385,0.076,0.0,0.0,0.0,0.0,0.0,0.0,0.464,0.131,0.0,0.553,0.383,0.033,0.0,0.0,0.148,0.0,0.846,0.559
2013-08-23 22:00:00,0.377,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.081,0.0,0.622,0.32,0.037,0.0,0.0,0.146,0.0,0.86,0.498
2013-08-23 23:00:00,0.352,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.425,0.06,0.0,0.615,0.272,0.042,0.0,0.0,0.14,0.0,0.845,0.423
2013-08-24 00:00:00,0.329,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.424,0.045,0.0,0.589,0.222,0.045,0.0,0.0,0.118,0.0,0.8,0.373
2013-08-24 01:00:00,0.315,0.142,0.0,0.0,0.0,0.0,0.0,0.0,0.459,0.028,0.0,0.5750000000000001,0.185,0.043,0.0,0.0,0.082,0.0,0.738,0.34
2013-08-24 02:00:00,0.31,0.166,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.011,0.0,0.593,0.159,0.041,0.0,0.0,0.046,0.0,0.6910000000000001,0.315
2013-08-24 03:00:00,0.305,0.185,0.0,0.0,0.0,0.0,0.0,0.0,0.539,0.002,0.0,0.55,0.142,0.05,0.0,0.0,0.026,0.0,0.609,0.271
2013-08-24 04:00:00,0.304,0.189,0.0,0.0,0.035,0.107,0.027,0.08,0.528,0.001,0.0,0.419,0.108,0.058,0.028,0.0,0.013,0.007,0.494,0.208
2013-08-24 05:00:00,0.271,0.117,0.178,0.052,0.299,0.338,0.243,0.307,0.35,0.004,0.061,0.388,0.161,0.048,0.265,0.132,0.004,0.232,0.48,0.125
2013-08-24 06:00:00,0.139,0.114,0.418,0.294,0.514,0.526,0.462,0.512,0.159,0.01,0.275,0.288,0.144,0.071,0.473,0.368,0.0,0.434,0.708,0.206
2013-08-24 07:00:00,0.219,0.107,0.631,0.506,0.659,0.657,0.611,0.643,0.135,0.0,0.47,0.19,0.121,0.162,0.623,0.549,0.0,0.661,0.608,0.216
2013-08-24 08:00:00,0.304,0.086,0.744,0.65,0.749,0.733,0.6990000000000001,0.72,0.18,0.03,0.606,0.136,0.106,0.276,0.719,0.664,0.001,0.775,0.422,0.117
2013-08-24 09:00:00,0.23,0.066,0.798,0.753,0.794,0.743,0.728,0.744,0.151,0.081,0.69,0.119,0.102,0.402,0.769,0.722,0.028,0.8260000000000001,0.291,0.063
2013-08-24 10:00:00,0.182,0.041,0.81,0.793,0.788,0.732,0.722,0.72,0.103,0.113,0.723,0.117,0.106,0.467,0.768,0.738,0.051,0.8320000000000001,0.238,0.045
2013-08-24 11:00:00,0.152,0.02,0.773,0.784,0.738,0.675,0.666,0.65,0.064,0.123,0.707,0.117,0.118,0.469,0.723,0.707,0.081,0.786,0.228,0.039
2013-08-24 12:00:00,0.133,0.001,0.6880000000000001,0.735,0.637,0.5710000000000001,0.539,0.538,0.037,0.114,0.675,0.127,0.137,0.39,0.624,0.619,0.105,0.68,0.243,0.039
2013-08-24 13:00:00,0.124,0.001,0.548,0.628,0.487,0.41,0.37,0.37,0.021,0.093,0.566,0.142,0.167,0.259,0.483,0.486,0.11,0.523,0.283,0.045
2013-08-24 14:00:00,0.126,0.058,0.348,0.464,0.282,0.201,0.143,0.156,0.017,0.068,0.406,0.159,0.214,0.133,0.292,0.297,0.101,0.301,0.348,0.058
2013-08-24 15:00:00,0.138,0.201,0.105,0.243,0.047,0.01,0.004,0.002,0.042,0.046,0.2,0.198,0.351,0.06,0.073,0.082,0.119,0.042,0.454,0.11
2013-08-24 16:00:00,0.186,0.229,0.0,0.015,0.0,0.0,0.0,0.0,0.098,0.026,0.017,0.253,0.529,0.015,0.0,0.0,0.121,0.0,0.677,0.247
2013-08-24 17:00:00,0.258,0.148,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.009,0.0,0.278,0.5680000000000001,0.003,0.0,0.0,0.13,0.0,0.769,0.436
2013-08-24 18:00:00,0.345,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.274,0.005,0.0,0.281,0.51,0.002,0.0,0.0,0.167,0.0,0.788,0.5640000000000001
2013-08-24 19:00:00,0.438,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.344,0.008,0.0,0.315,0.414,0.006,0.0,0.0,0.244,0.0,0.779,0.614
2013-08-24 20:00:00,0.507,0.156,0.0,0.0,0.0,0.0,0.0,0.0,0.368,0.021,0.0,0.373,0.324,0.013,0.0,0.0,0.364,0.0,0.764,0.584
2013-08-24 21:00:00,0.54,0.244,0.0,0.0,0.0,0.0,0.0,0.0,0.344,0.067,0.0,0.404,0.274,0.018,0.0,0.0,0.495,0.0,0.744,0.483
2013-08-24 22:00:00,0.539,0.251,0.0,0.0,0.0,0.0,0.0,0.0,0.284,0.152,0.0,0.404,0.228,0.016,0.0,0.0,0.5650000000000001,0.0,0.6880000000000001,0.37
2013-08-24 23:00:00,0.514,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0.203,0.268,0.0,0.407,0.194,0.011,0.0,0.0,0.598,0.0,0.623,0.307
2013-08-25 00:00:00,0.489,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.397,0.0,0.398,0.169,0.008,0.0,0.0,0.601,0.0,0.598,0.275
2013-08-25 01:00:00,0.469,0.245,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.532,0.0,0.381,0.142,0.007,0.0,0.0,0.595,0.0,0.553,0.253
2013-08-25 02:00:00,0.461,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.257,0.653,0.0,0.359,0.119,0.01,0.0,0.0,0.584,0.0,0.529,0.234
2013-08-25 03:00:00,0.461,0.195,0.0,0.0,0.0,0.0,0.0,0.0,0.462,0.729,0.0,0.323,0.108,0.016,0.0,0.0,0.584,0.0,0.521,0.239
2013-08-25 04:00:00,0.462,0.159,0.0,0.0,0.047,0.119,0.001,0.096,0.5660000000000001,0.771,0.0,0.233,0.081,0.026,0.025,0.0,0.589,0.012,0.474,0.236
2013-08-25 05:00:00,0.398,0.149,0.197,0.053,0.306,0.349,0.035,0.316,0.42,0.774,0.064,0.249,0.105,0.031,0.249,0.153,0.413,0.292,0.493,0.081
2013-08-25 06:00:00,0.223,0.135,0.443,0.287,0.512,0.514,0.098,0.515,0.224,0.581,0.274,0.232,0.102,0.02,0.458,0.392,0.157,0.532,0.771,0.135
2013-08-25 07:00:00,0.373,0.101,0.616,0.494,0.654,0.647,0.174,0.639,0.413,0.514,0.462,0.172,0.122,0.045,0.61,0.5710000000000001,0.274,0.7000000000000001,0.669,0.326
2013-08-25 08:00:00,0.375,0.065,0.722,0.636,0.742,0.727,0.241,0.711,0.641,0.755,0.595,0.141,0.185,0.059,0.708,0.686,0.443,0.807,0.5,0.464
2013-08-25 09:00:00,0.294,0.044,0.756,0.76,0.779,0.76,0.289,0.733,0.634,0.72,0.695,0.155,0.275,0.095,0.727,0.72,0.323,0.855,0.354,0.5680000000000001
2013-08-25 10:00:00,0.245,0.029,0.762,0.797,0.77,0.745,0.318,0.709,0.593,0.667,0.728,0.198,0.385,0.148,0.725,0.738,0.222,0.852,0.279,0.633
2013-08-25 11:00:00,0.213,0.019,0.718,0.787,0.714,0.684,0.306,0.64,0.5660000000000001,0.61,0.714,0.256,0.5,0.193,0.677,0.706,0.183,0.8,0.264,0.663
2013-08-25 12:00:00,0.191,0.016,0.609,0.717,0.623,0.584,0.237,0.532,0.578,0.54,0.643,0.319,0.616,0.208,0.639,0.628,0.16,0.6940000000000001,0.284,0.672
2013-08-25 13:00:00,0.177,0.018,0.455,0.607,0.468,0.422,0.158,0.364,0.618,0.467,0.534,0.388,0.723,0.192,0.495,0.488,0.131,0.527,0.337,0.687
2013-08-25 14:00:00,0.174,0.028,0.251,0.442,0.257,0.207,0.063,0.152,0.664,0.4,0.376,0.457,0.797,0.146,0.301,0.293,0.078,0.296,0.427,0.711
